Date,Close,High,Low,Open,Volume,Return
2022-01-03,178.27032470703125,179.12245940789794,174.05868664745196,174.17621628400974,104487900,
2022-01-04,176.00778198242188,179.18121654083714,175.43969718796814,178.87758836256972,99310400,-1.2691639667609445
2022-01-05,171.32595825195312,176.46808774108115,171.05171254148792,175.91959632015076,94537600,-2.6600095051117267
2022-01-06,168.46595764160156,171.69815632959336,168.1133538766339,169.15157192201912,96904000,-1.6693329134313872
2022-01-07,168.6324920654297,170.5620164817169,167.5159157741246,169.3376997173353,86709100,0.09885345749343077
2022-01-10,168.65206909179688,168.9556972289068,164.71466257169936,165.60596867727935,106765600,0.011609284858105084
2022-01-11,171.48269653320312,171.58063290230876,167.3102305884416,168.77941063247667,76138300,1.6783828722940486
2022-01-12,171.9234619140625,173.53955411934612,171.22805833783443,172.50133585944042,74805200,0.2570319861829429
2022-01-13,168.65206909179688,172.99104011356832,168.26027879772633,172.1683029139275,84505800,-1.9028193045000807
2022-01-14,169.5140380859375,170.20944175765135,167.57470923898,167.81957263372232,80440800,0.5110930442670414
2022-01-18,166.31117248535156,168.99486494876345,165.92918629810023,167.986029250503,90956700,-1.8894397400657792
2022-01-19,162.81454467773438,167.56489994287205,162.53050974989438,166.50708841129685,94815000,-2.1024611608249977
2022-01-20,161.12989807128906,166.19367112950465,160.8066766064742,163.54914953452655,91420500,-1.0347027716595014
2022-01-21,159.07302856445312,162.9124840575923,158.96528809380473,161.0417244969125,122848900,-1.2765287705487904
2022-01-24,158.29925537109375,158.9652914615593,151.5214395660685,156.73213888196668,162294600,-0.48642639191712744
2022-01-25,156.4970703125,159.41583739515477,153.79378418345803,155.71350456711474,115798400,-1.1384671736888285
2022-01-26,156.4088897705078,161.01231699425696,154.5773170002407,160.14060421134545,108275300,-0.05634644905243569
2022-01-27,155.9486083984375,160.47367939334515,155.02791959361053,159.1122394434115,121954600,-0.2942808255628315
2022-01-28,166.8302764892578,166.84986973924165,159.45499459640672,162.30520718558986,179935700,6.977726959267527
2022-01-31,171.18885803222656,171.4043389682656,166.02713461119168,166.6637882659515,115541600,2.612584259098427
2022-02-01,171.02236938476562,171.2476394960686,168.76962343591478,170.43469133018758,86213900,-0.09725437121006486
2022-02-02,172.2270965576172,172.266283066221,169.7686736999572,171.15949584991125,84914300,0.7044266648774888
2022-02-03,169.3474884033203,172.618874147118,168.58351594007854,170.89502658265624,89418100,-1.6719832197447104
2022-02-04,169.06309509277344,170.74010088602927,167.3860892995176,168.3667905913057,82465400,-0.16793476728131917
2022-02-07,168.34719848632812,170.59299800892276,167.65089393875687,169.52403712153145,77251200,-0.4234493672628292
2022-02-08,171.4560089111328,171.9659777736799,168.12161553517308,168.41582891603926,74829200,1.8466659693521237
2022-02-09,172.87803649902344,173.2408912177467,171.524663818335,172.65247937368048,71285000,0.8293833484877666
2022-02-10,168.7982940673828,172.09345086021537,168.23930213729957,170.77931477893978,90865900,-2.359896325907007
2022-02-11,165.385498046875,169.73981504022757,164.79707116938303,169.00428892552117,98670700,-2.0218190233281974
2022-02-14,165.62083435058594,166.30732224292808,163.34560023389338,164.13996586391173,86185500,0.1422956102500761
2022-02-15,169.4553680419922,169.61228383864895,166.96439336840055,167.670499489042,62527400,2.31524838432422
2022-02-16,169.22000122070312,169.994748612644,166.76824813134002,168.53351334854412,61177400,-0.13889605505488234
2022-02-17,165.62083435058594,168.5923579851135,165.2187432406735,167.72933608370406,69589300,-2.1269157570936392
