timestamp,alpha,beta,theta,gamma,delta
2026-02-04T16:36:42.038891,-0.0549,0.0454,-0.1243,-0.0449,-0.1769
2026-02-04T16:36:43.039896,0.0276,0.009,-0.1414,-0.058,-0.1708
2026-02-04T16:36:44.041294,0.0207,0.0241,-0.1563,-0.112,-0.2506
2026-02-04T16:36:45.043332,0.0001,0.0226,-0.2008,-0.0818,-0.2281
2026-02-04T16:36:46.044751,-0.0127,-0.0215,-0.2215,-0.0435,-0.1611
2026-02-04T16:36:47.046314,-0.0575,-0.0416,-0.2016,-0.0648,-0.2201
2026-02-04T16:36:48.047834,-0.0905,-0.0655,-0.3069,-0.0899,-0.2833
2026-02-04T16:36:49.048370,-0.0584,-0.0572,-0.2016,-0.1669,-0.4073
2026-02-04T16:36:50.049752,0.0616,0.005,-0.1992,-0.0965,-0.3289
2026-02-04T16:36:51.050641,0.0095,-0.0077,-0.2662,-0.1545,-0.2386
2026-02-04T16:36:52.052788,0.0684,-0.045,-0.2298,-0.1794,-0.2265
2026-02-04T16:36:53.054054,0.058,-0.0499,-0.1735,-0.146,-0.2121
2026-02-04T16:36:54.054786,0.0955,-0.0597,-0.1905,-0.1151,-0.237
2026-02-04T16:36:55.056048,0.1255,-0.0505,-0.1658,-0.1392,-0.2332
2026-02-04T16:36:56.058587,0.0383,-0.0115,-0.2947,-0.1227,-0.3576
2026-02-04T16:36:57.059676,-0.0921,-0.002,-0.2796,-0.1178,-0.3024
2026-02-04T16:36:58.060567,-0.1083,-0.0081,-0.2614,-0.0905,-0.3006
2026-02-04T16:36:59.062751,-0.0913,-0.001,-0.2725,-0.1162,-0.3126
2026-02-04T16:37:00.066349,-0.0994,0.0236,-0.2504,-0.1217,-0.3047
2026-02-04T16:37:01.067633,-0.0813,0.0273,-0.2762,-0.0806,-0.2558
2026-02-04T16:37:02.068946,-0.0606,0.0266,-0.2485,-0.0617,-0.2517
2026-02-04T16:37:03.070788,-0.0222,0.0066,-0.2404,-0.0839,-0.3336
2026-02-04T16:37:04.072486,0.2728,0.1367,0.1874,0.0153,0.1238
2026-02-04T16:37:05.074586,0.2151,0.0934,0.1847,0.002,0.0947
2026-02-04T16:37:06.075812,0.2223,0.1343,0.1751,0.0051,0.1067
2026-02-04T16:37:07.076795,0.2387,0.1203,0.011,-0.0423,0.0635
2026-02-04T16:37:08.078932,0.2841,0.0787,-0.0228,-0.018,-0.0595
2026-02-04T16:37:09.080166,0.2371,0.0216,-0.0549,-0.0787,-0.0249
2026-02-04T16:37:10.081426,0.3613,0.2972,0.2115,0.0485,0.2036
2026-02-04T16:37:11.082786,0.3829,0.2521,0.1384,0.0462,0.1184
2026-02-04T16:37:12.085536,0.3831,0.2709,0.1606,0.0173,0.0096
2026-02-04T16:37:13.088110,0.3889,0.1835,0.1352,0.0111,0.1588
2026-02-04T16:37:14.089340,0.3734,0.1492,0.0395,-0.0084,0.2327
2026-02-04T16:37:15.091257,0.3036,0.176,0.1508,0.0591,0.1538
2026-02-04T16:37:16.092643,0.3545,0.1746,0.1894,-0.0141,0.2269
2026-02-04T16:37:17.096748,0.3942,0.2351,0.1649,0.0128,0.2325
2026-02-04T16:37:18.100157,0.4324,0.3368,0.2406,0.0721,0.3005
2026-02-04T16:37:19.101733,0.4659,0.2542,0.0945,0.0759,0.2271
2026-02-04T16:37:20.102604,0.4954,0.2054,0.0744,0.0863,0.1341
2026-02-04T16:37:21.104963,0.3987,0.1485,-0.0426,0.0301,0.0636
2026-02-04T16:37:22.106959,0.3401,0.2051,-0.0453,0.0345,0.1143
2026-02-04T16:37:23.109195,0.4077,0.3348,0.1938,0.3191,0.3263
2026-02-04T16:37:24.110227,0.3486,0.2141,0.1329,0.1319,0.006
2026-02-04T16:37:25.112022,0.355,0.1696,0.1382,0.0675,0.0939
2026-02-04T16:37:26.113521,0.4253,0.1117,0.2261,-0.0281,0.1446
2026-02-04T16:37:27.115205,0.4333,0.2197,0.1587,0.0177,0.0852
2026-02-04T16:37:28.118063,0.4143,0.2726,0.1356,0.0713,0.0929
2026-02-04T16:37:29.119686,0.3527,0.2359,0.0851,0.0538,0.0427
2026-02-04T16:37:30.120753,0.398,0.2112,0.045,0.1082,0.1237
