Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return,LogReturn
2015-01-02 00:00:00-05:00,60.961385600192955,61.741397628444844,60.75538466934265,61.340972900390625,8389600,0.0,0.0,,
2015-01-05 00:00:00-05:00,60.98684272820164,60.989159567643526,59.91750830921157,59.9869499206543,12751200,0.0,0.0,-2.207371216519627,-2.232098209986604
2015-01-06 00:00:00-05:00,60.13043949512213,60.35958051645034,58.989350407514316,59.600399017333984,11070000,0.0,0.0,-0.6443916615724077,-0.6464768272225008
2015-01-07 00:00:00-05:00,59.81797190230103,60.44291097059671,59.58883087357494,60.39893341064453,9346800,0.0,0.0,1.3398138376192748,1.3309177050083663
2015-01-08 00:00:00-05:00,60.919730624093525,61.36412589865597,60.787797907396495,61.20905303955078,10443200,0.0,0.0,1.3412813491230802,1.3323658040552744
2015-01-09 00:00:00-05:00,61.014614529493734,61.21367199947114,60.12581702799319,60.301727294921875,10523600,0.0,0.0,-1.4823391305247458,-1.4934355714782008
2015-01-12 00:00:00-05:00,60.41979221843227,60.641989898284514,59.980023475388734,60.18370056152344,6425600,0.0,0.0,-0.19572695292988662,-0.1959187484349301
2015-01-13 00:00:00-05:00,60.64660947933026,61.52383708708811,59.9730659976146,60.35960388183594,10284000,0.0,0.0,0.29227734199008815,0.2918510422166462
2015-01-14 00:00:00-05:00,59.40136860432678,59.85502418505886,58.818090079849824,59.151390075683594,12225200,0.0,0.0,-2.001692735621041,-2.0219980279155796
2015-01-15 00:00:00-05:00,59.41756745111542,59.59347775073627,58.410727503191126,58.588951110839844,10569200,0.0,0.0,-0.9508465720317272,-0.9553959796075984
2015-01-16 00:00:00-05:00,58.30426062238963,59.0449289440818,58.211678848062256,59.01020812988281,11137200,0.0,0.0,0.7190041996929075,0.7164316881143993
2015-01-20 00:00:00-05:00,59.30414432470422,60.107303532490725,58.850485279810044,59.44764709472656,14933200,0.0,0.0,0.7412937163023381,0.7385596378205739
2015-01-21 00:00:00-05:00,59.290263946679104,60.09342324293742,58.906042936873284,59.549495697021484,9784000,0.0,0.0,0.17132486695836668,0.17117827331853125
2015-01-22 00:00:00-05:00,59.125928992805434,59.94760537123578,58.644496062537044,59.623565673828125,11566000,0.0,0.0,0.12438388594169236,0.124306593272727
2015-01-23 00:00:00-05:00,59.83649113946107,60.329497574993134,59.7577963045384,59.783260345458984,6166800,0.0,0.0,0.26783817744895355,0.26748013018480926
2015-01-26 00:00:00-05:00,59.47081414708862,59.55182585306956,58.74403622870536,59.37591552734375,8552400,0.0,0.0,-0.6813693595186687,-0.6837012792332863
2015-01-27 00:00:00-05:00,58.74170346002901,58.74170346002901,57.53580968494057,58.093624114990234,11027600,0.0,0.0,-2.15961539449947,-2.1832763653076777
2015-01-28 00:00:00-05:00,58.45007540287307,58.56117422916434,57.00809337382913,57.02198028564453,11430800,0.0,0.0,-1.8446840693300492,-1.861910544171589
2015-01-29 00:00:00-05:00,57.292783851646575,57.586736425603675,56.74654296963056,57.40156936645508,15668400,0.0,0.0,0.6656890534300075,0.663483128174459
2015-01-30 00:00:00-05:00,60.27162842778801,61.01692305781935,59.00092697143555,59.00092697143555,22151600,0.0,0.0,2.7862611120787806,2.748151133178639
2015-02-02 00:00:00-05:00,59.32498598831075,59.32498598831075,57.79504881329991,59.10047149658203,13665200,0.0,0.0,0.16871688337147805,0.1685747163218864
2015-02-03 00:00:00-05:00,59.41755689840952,60.283214267531804,58.96158807414356,60.13045120239258,15075600,0.0,0.0,1.7427605562674975,1.7277486479227413
2015-02-04 00:00:00-05:00,60.08414406259173,61.73675654688536,59.97073197334801,61.310874938964844,22170800,0.0,0.0,1.9631047380620714,1.9440843606058518
2015-02-05 00:00:00-05:00,61.85715480188163,62.91028594970703,61.54468506744327,62.91028594970703,16565600,0.0,0.0,2.608690566452365,2.575244653817804
2015-02-06 00:00:00-05:00,62.89869413027931,63.06071751095096,61.57707129304116,61.896484375,11242000,0.0,0.0,-1.6115036824304152,-1.624629610585207
