Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Return,LogReturn
2010-01-04 00:00:00-05:00,84.5568348724195,85.32436789377836,83.90969659866086,85.27922058105469,118944600,0.0,0.0,0.0,,
2010-01-05 00:00:00-05:00,85.22655064015883,85.54259332547804,84.91802867995806,85.50496673583984,111579900,0.0,0.0,0.0,0.26471413932611654,0.2643643885388796
2010-01-06 00:00:00-05:00,85.42217328121302,85.77584247522753,85.35445232457717,85.56514739990234,116074400,0.0,0.0,0.0,0.07038265303163094,0.07035789605812084
2010-01-07 00:00:00-05:00,85.40712884356047,86.03169336625015,85.16633364386222,85.92634582519531,131091100,0.0,0.0,0.0,0.4221326512824808,0.42124417090566657
2010-01-08 00:00:00-05:00,85.70059738838685,86.24991448488359,85.5275288893746,86.21228790283203,126402800,0.0,0.0,0.0,0.3327757917442664,0.3322233184320794
2010-01-11 00:00:00-05:00,86.59605622622514,86.63367706683287,85.96396524930574,86.33268737792969,106375700,0.0,0.0,0.0,0.139654657156707,0.13955723073685244
2010-01-12 00:00:00-05:00,85.760780283406,85.94137521051641,85.19641611280292,85.52751159667969,163333500,0.0,0.0,0.0,-0.9326430181945677,-0.9370193649067478
2010-01-13 00:00:00-05:00,85.74574627651234,86.49071127960713,85.30930891811566,86.24991607666016,161822000,0.0,0.0,0.0,0.8446457362013549,0.8410985641318768
2010-01-14 00:00:00-05:00,86.15211205808123,86.64122905817128,86.09943827290304,86.48320770263672,115718800,0.0,0.0,0.0,0.270483307797309,0.2701181599926966
2010-01-15 00:00:00-05:00,86.33268645427233,86.41545459912797,85.18137851659503,85.5124740600586,212283100,0.0,0.0,0.0,-1.1224533274897586,-1.128800374640098
2010-01-19 00:00:00-05:00,85.4974107288648,86.6336597820991,85.47483133979271,86.58098602294922,139172700,0.0,0.0,0.0,1.249539291940227,1.2417969785145462
2010-01-20 00:00:00-05:00,85.99409161355435,86.12201284448341,85.01586334402305,85.70062255859375,216490200,0.0,0.0,0.0,-1.016809238141636,-1.0220140553762527
2010-01-21 00:00:00-05:00,85.7231696253758,85.98653847235569,83.9473029128682,84.05265045166016,344859600,0.0,0.0,0.0,-1.9229406481929279,-1.9416696388661454
2010-01-22 00:00:00-05:00,83.67641541326412,84.08275841840144,82.08866997765772,82.17897033691406,345942400,0.0,0.0,0.0,-2.2291743385577933,-2.2543959569663623
2010-01-25 00:00:00-05:00,82.93145261799425,83.08195321042189,82.3294674713155,82.60035705566406,186937500,0.0,0.0,0.0,0.5127670948205099,0.5114569212037339
2010-01-26 00:00:00-05:00,82.2767850786027,83.1270976082796,82.05104280937788,82.25421142578125,211168800,0.0,0.0,0.0,-0.4190606944344588,-0.41994121456605654
2010-01-27 00:00:00-05:00,82.14885689922738,82.8336215952999,81.51677170993881,82.64550018310547,271863600,0.0,0.0,0.0,0.47570665445779703,0.47457874596174277
2010-01-28 00:00:00-05:00,82.91640908376232,82.96155639297517,81.20074244154416,81.69738006591797,316104000,0.0,0.0,0.0,-1.1472132361554976,-1.1538444924189437
2010-01-29 00:00:00-05:00,82.05102769963496,82.62291834350918,80.68150418423222,80.8094253540039,310677600,0.0,0.0,0.0,-1.0868827264688408,-1.0928324470395314
2010-02-01 00:00:00-05:00,81.38131927129527,82.07360464956251,80.89220248018988,82.06607818603516,187865000,0.0,0.0,0.0,1.5550820050089342,1.5431145148596033
2010-02-02 00:00:00-05:00,82.2165916136394,83.21739326098022,81.93064336496163,83.05937194824219,216327900,0.0,0.0,0.0,1.2103585112905435,1.2030922458105042
2010-02-03 00:00:00-05:00,82.68312102093842,83.134617003013,82.40470500513698,82.64550018310547,172730700,0.0,0.0,0.0,-0.49828424587007314,-0.4995298212116437
2010-02-04 00:00:00-05:00,82.00588039237114,82.04350122647097,80.07951341876745,80.09456634521484,356715700,0.0,0.0,0.0,-3.086597373406774,-3.1352362655940094
2010-02-05 00:00:00-05:00,80.18489391356259,80.42568916665692,78.69497507910759,80.26014709472656,493585800,0.0,0.0,0.0,0.20673156378430146,0.20651816814046758
2010-02-08 00:00:00-05:00,80.32030615057924,80.76427561123899,79.62049435812271,79.68069458007812,224166900,0.0,0.0,0.0,-0.7219679200992979,-0.7245867207004826
2010-02-09 00:00:00-05:00,80.61377660964132,81.38131510183915,79.96663856367424,80.68150329589844,337820500,0.0,0.0,0.0,1.2560240860030492,1.2482015374381308
2010-02-10 00:00:00-05:00,80.55358338839602,80.96744701152133,79.84624510824199,80.52348327636719,240511500,0.0,0.0,0.0,-0.19585656324686562,-0.19604861301605564
2010-02-11 00:00:00-05:00,80.41812909798458,81.45655704247885,79.95158601167093,81.36625671386719,223591600,0.0,0.0,0.0,1.046618207768657,1.0411790777708656
2010-02-12 00:00:00-05:00,80.50845631775516,81.34371603768672,80.14726633892656,81.29856872558594,304622100,0.0,0.0,0.0,-0.0831892617590646,-0.08322388322765246
2010-02-16 00:00:00-05:00,81.9156114438573,82.66057084018384,81.13302545800445,82.57779693603516,159317500,0.0,0.0,0.0,1.573494134647202,1.561243061850485
2010-02-17 00:00:00-05:00,82.97661404789739,83.08196735103323,82.57779745685382,82.9690933227539,168845100,0.0,0.0,0.0,0.4738518115491086,0.47273266784850826
2010-02-18 00:00:00-05:00,82.83364913219657,83.63128234793993,82.8035490073179,83.45821380615234,193708600,0.0,0.0,0.0,0.5895213070435057,0.5877904294495963
2010-02-19 00:00:00-05:00,83.23998886600317,83.95484814489485,83.04434093264938,83.63127899169922,222684900,0.0,0.0,0.0,0.20736746888549984,0.20715275932369254
2010-02-22 00:00:00-05:00,83.93979315999199,83.96236681539622,83.39800246624615,83.64632415771484,132346900,0.0,0.0,0.0,0.0179898791421218,0.017988261157410146
2010-02-23 00:00:00-05:00,83.42055961658319,83.67640198189324,82.41222586027857,82.63044738769531,207497000,0.0,0.0,0.0,-1.2144906309380699,-1.221925829586471
2010-02-24 00:00:00-05:00,82.87876669609994,83.52590479614365,82.66807163859916,83.39045715332031,176350700,0.0,0.0,0.0,0.9197696365591534,0.9155655147986351
