Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Return,LogReturn
2015-01-02 00:00:00-05:00,171.88492806315838,172.30135631201117,170.05263360150084,171.0937042236328,121465900,0.0,0.0,0.0,,
2015-01-05 00:00:00-05:00,170.0442951425541,170.21086388624565,167.6956466272282,168.00379943847656,169632600,0.0,0.0,0.0,-1.8059722297656844,-1.8224789480823993
2015-01-06 00:00:00-05:00,168.31194633238277,168.83664992952563,165.6218237266185,166.42137145996094,209151400,0.0,0.0,0.0,-0.941900114047789,-0.9463640458036972
2015-01-07 00:00:00-05:00,167.75393652631627,168.83665240066395,167.30419965674,168.49517822265625,125346700,0.0,0.0,0.0,1.2461180583373865,1.2384179098985235
2015-01-08 00:00:00-05:00,169.91102463885844,171.70167347171844,169.89437666137715,171.48512268066406,147217800,0.0,0.0,0.0,1.77449852841296,1.7589381131754562
2015-01-09 00:00:00-05:00,171.90153685743797,171.91819754194108,169.49458263607895,170.11090087890625,158567300,0.0,0.0,0.0,-0.8013650282169715,-0.804593215702939
2015-01-12 00:00:00-05:00,170.24418628348926,170.40243103888076,168.1703691931777,168.77835083007812,144396100,0.0,0.0,0.0,-0.7833419504236883,-0.7864261908043969
2015-01-13 00:00:00-05:00,170.0026716398805,171.1353570343657,166.99605904404427,168.30364990234375,214553300,0.0,0.0,0.0,-0.28125700091257144,-0.2816532716158596
2015-01-14 00:00:00-05:00,166.27980512149963,167.48745728568636,165.3803312308905,167.28756713867188,192991100,0.0,0.0,0.0,-0.6037199812727989,-0.6055497384753085
2015-01-15 00:00:00-05:00,167.92883684831304,168.2453136326774,165.63848179128044,165.7550811767578,176613900,0.0,0.0,0.0,-0.9160788145383902,-0.9203006196652682
2015-01-16 00:00:00-05:00,165.5468783369909,168.0870930237335,165.36364890329924,167.92884826660156,211879600,0.0,0.0,0.0,1.3114331545140967,1.3029083206971763
