Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Return,LogReturn
2020-01-02 00:00:00-05:00,296.4802539792737,297.71735029463804,295.5547178974124,297.6990051269531,59151200,0.0,0.0,0.0,,
2020-01-03 00:00:00-05:00,294.299308793889,296.57190037053346,294.24432922039875,295.44476318359375,77709700,0.0,0.0,0.0,-0.7572218598439928,-0.7601033399165771
2020-01-06 00:00:00-05:00,293.68527154806566,296.65430772190325,293.5661398420069,296.57183837890625,55653900,0.0,0.0,0.0,0.38148423521460195,0.3807584294102064
2020-01-07 00:00:00-05:00,296.00376242060156,296.48028939421766,295.2889999253754,295.738037109375,40496400,0.0,0.0,0.0,-0.2811464750290815,-0.28154243405522283
2020-01-08 00:00:00-05:00,295.9303693680399,298.5328378108533,295.6829613419756,297.3140869140625,68296000,0.0,0.0,0.0,0.5329208985398903,0.5315059001080263
2020-01-09 00:00:00-05:00,298.8810080955996,299.403341802282,298.29452225682974,299.33001708984375,48473300,0.0,0.0,0.0,0.6780473124248454,0.6757589101117739
2020-01-10 00:00:00-05:00,299.91662000140076,300.07238613706346,298.0014236278169,298.46875,53029300,0.0,0.0,0.0,-0.2877316141619124,-0.2881463573267062
2020-01-13 00:00:00-05:00,299.09195925080513,300.53062899559575,298.66126719638737,300.521484375,47086800,0.0,0.0,0.0,0.6877552088786487,0.685400960886803
2020-01-14 00:00:00-05:00,300.0815191045464,301.1353314053116,299.50420569698866,300.0632019042969,62832800,0.0,0.0,0.0,-0.15249574307680813,-0.1526121361798253
2020-01-15 00:00:00-05:00,299.9715910397463,301.5019023922084,299.8891216822957,300.7413330078125,72056600,0.0,0.0,0.0,0.225996089894398,0.22574110283275517
2020-01-16 00:00:00-05:00,302.1250469237905,303.2430114746094,301.89595605653415,303.2430114746094,54050300,0.0,0.0,0.0,0.8318372608702607,0.8283965622346093
2020-01-17 00:00:00-05:00,303.9577072786301,304.39754374969027,303.1787929075441,304.1867980957031,95846000,0.0,0.0,0.0,0.3112311200526241,0.3107477985737501
2020-01-21 00:00:00-05:00,303.2246162717714,304.39756019996634,303.15131951102944,303.5911560058594,77742400,0.0,0.0,0.0,-0.19581457629740395,-0.19600654367986975
2020-01-22 00:00:00-05:00,304.4525595814496,305.10319771439003,303.4720720211028,303.6278381347656,48914900,0.0,0.0,0.0,0.01208273962549633,0.012082009721306398
2020-01-23 00:00:00-05:00,302.97718061408506,304.3883878250803,301.8592163496941,303.97601318359375,51963000,0.0,0.0,0.0,0.11467164900524907,0.11460595128946069
2020-01-24 00:00:00-05:00,304.6358627439296,304.7183320973039,299.9807208309427,301.2727966308594,87578400,0.0,0.0,0.0,-0.8892861395289442,-0.8932638886594614
2020-01-27 00:00:00-05:00,296.01282011592906,297.9280159564047,295.67377018718656,296.4435119628906,84062500,0.0,0.0,0.0,-1.6029607458671213,-1.6159471263326513
