Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Return,LogReturn
2005-01-03 00:00:00-05:00,82.70436237789788,82.84043716728846,81.57497017492958,81.84711456298828,55748000,0.0,0.0,0.0,,
2005-01-04 00:00:00-05:00,81.9559748513357,82.01040477084267,80.58165312348278,80.84699249267578,69167600,0.0,0.0,0.0,-1.2219393141132961,-1.229466372791561
2005-01-05 00:00:00-05:00,80.78576707603409,81.13275136546507,80.28230323794446,80.28910827636719,65667300,0.0,0.0,0.0,-0.6900494367296783,-0.6924412875079575
2005-01-06 00:00:00-05:00,80.58165171747503,81.0647055655447,80.45918699608254,80.69731140136719,47814700,0.0,0.0,0.0,0.5084165632963655,0.5071284902934646
2005-01-07 00:00:00-05:00,80.94222357121242,81.11911817341317,80.37071992976445,80.58163452148438,55847700,0.0,0.0,0.0,-0.14334663432274963,-0.14344947390040563
2005-01-10 00:00:00-05:00,80.51359987902815,81.27560305455846,80.51359987902815,80.96263885498047,56563300,0.0,0.0,0.0,0.47281782723644916,0.4717035546867652
2005-01-11 00:00:00-05:00,80.71767292025393,80.78570768229166,80.27543918092928,80.40470886230469,63099700,0.0,0.0,0.0,-0.6891203159461456,-0.6915057151589924
2005-01-12 00:00:00-05:00,80.55442242896684,80.8537765463365,79.95570381278391,80.67008209228516,72720500,0.0,0.0,0.0,0.33004687627802287,0.3295034170271974
2005-01-13 00:00:00-05:00,80.71772892338288,80.77896388520627,79.94212067844138,80.02376556396484,55537500,0.0,0.0,0.0,-0.801184914601849,-0.8044116472250472
2005-01-14 00:00:00-05:00,80.26191548401893,80.64291468935944,80.11904078201623,80.44561004638672,42032500,0.0,0.0,0.0,0.5271490031104387,0.5257644364411127
2005-01-18 00:00:00-05:00,80.31631717264297,81.38447973249626,80.24827717500197,81.28242492675781,57391700,0.0,0.0,0.0,1.040224419814284,1.0348513150393857
2005-01-19 00:00:00-05:00,81.25520170766775,81.31643147045405,80.42516365174775,80.43196868896484,54378900,0.0,0.0,0.0,-1.0462978172210091,-1.0518099957478
2005-01-20 00:00:00-05:00,80.20744750227462,80.41835693509734,79.79923352005673,79.94210815429688,72049300,0.0,0.0,0.0,-0.6090371063305566,-0.6108993021405874
2005-01-21 00:00:00-05:00,80.13939561868837,80.28227022246892,79.36378766061036,79.45223236083984,63160400,0.0,0.0,0.0,-0.612788184809332,-0.6146734372886886
2005-01-24 00:00:00-05:00,79.66318067767482,79.83327031634853,79.17332687850254,79.29579162597656,58441900,0.0,0.0,0.0,-0.19689910555664714,-0.1970932066762548
2005-01-25 00:00:00-05:00,79.54072456597527,79.92172371207452,79.41145477395271,79.52030944824219,68245000,0.0,0.0,0.0,0.2831396441877132,0.2827395589192426
2005-01-26 00:00:00-05:00,79.81968316111792,80.01018276823616,79.62918355399968,79.75845336914062,57195100,0.0,0.0,0.0,0.29947559629837084,0.2990280614170189
2005-01-27 00:00:00-05:00,79.73120852820111,80.11220759970335,79.58833387638776,79.89449310302734,55878800,0.0,0.0,0.0,0.17056465884197625,0.17041936252040163
2005-01-28 00:00:00-05:00,79.93531294905314,79.976137985802,79.3365993808749,79.89449310302734,60738900,0.0,0.0,0.0,0.0,0.0
2005-01-31 00:00:00-05:00,80.24827159568882,80.45238119297487,80.08498703229358,80.39115142822266,52532700,0.0,0.0,0.0,0.6216427514657896,0.6197185233458335
2005-02-01 00:00:00-05:00,80.45238155350918,81.01708027657153,80.35032675440883,80.90142059326172,49841200,0.0,0.0,0.0,0.6347329973183102,0.6327270512220584
2005-02-02 00:00:00-05:00,81.00344955168599,81.36403858462378,80.89459493359222,81.14632415771484,52468900,0.0,0.0,0.0,0.30271849697720565,0.3022612271296625
2005-02-03 00:00:00-05:00,81.0034748698901,81.07151486702664,80.67010068495766,80.93544006347656,48837100,0.0,0.0,0.0,-0.25988126563615266,-0.2602195432044153
2005-02-04 00:00:00-05:00,80.96264877493427,81.9355614846485,80.94904389099086,81.79949188232422,50024600,0.0,0.0,0.0,1.0675815417448664,1.0619231265090183
2005-02-07 00:00:00-05:00,81.81311568664391,81.99681021133578,81.61581108413854,81.6906509399414,45412000,0.0,0.0,0.0,-0.13305821329475664,-0.13314681433808023
2005-02-08 00:00:00-05:00,81.75865845726992,82.08523273634,81.69062366309092,81.78587341308594,39263500,0.0,0.0,0.0,0.11656471340220076,0.11649682948748745
2005-02-09 00:00:00-05:00,81.92875935455137,81.9763842361271,81.13274125219014,81.1735610961914,55279400,0.0,0.0,0.0,-0.7486773587436657,-0.7514940149321391
2005-02-10 00:00:00-05:00,81.41168550453452,81.65660974365014,81.13954111685639,81.46611022949219,45858600,0.0,0.0,0.0,0.36039953077100506,0.3597516478401852
2005-02-11 00:00:00-05:00,81.43892474829453,82.35060799838966,81.27564013287612,82.16690826416016,53133000,0.0,0.0,0.0,0.86023259573067,0.8565536782463612
2005-02-14 00:00:00-05:00,82.11246452289264,82.2281242157761,81.96958986861485,82.10565948486328,32432100,0.0,0.0,0.0,-0.0745419057267771,-0.07456970201943991
2005-02-15 00:00:00-05:00,82.18728989103134,82.61591377835882,82.10564502123087,82.41180419921875,43852700,0.0,0.0,0.0,0.3728667625060744,0.3721733375594019
2005-02-16 00:00:00-05:00,82.27574041028339,82.63632952690585,82.09884577526617,82.46623992919922,55523000,0.0,0.0,0.0,0.06605331664488734,0.06603151104337537
2005-02-17 00:00:00-05:00,82.47985027539089,82.54788507655303,81.79268684499122,81.79949188232422,58124000,0.0,0.0,0.0,-0.8085103036678198,-0.8117964728871271
2005-02-18 00:00:00-05:00,81.80627804467386,81.96956776901563,81.57495872127231,81.90833282470703,47723300,0.0,0.0,0.0,0.13305821329476775,0.13296976930011478
