Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return,LogReturn
2005-01-03 00:00:00-05:00,11.112007102060097,11.130571232792844,10.98205717526161,11.016533851623535,14072000,0.0,0.0,,
2005-01-04 00:00:00-05:00,11.016535896437322,11.045708396337654,10.846806091565687,10.862717628479004,16860200,0.0,0.0,-1.3962306585375117,-1.4060696494958307
2005-01-05 00:00:00-05:00,10.873327795145238,10.926368620870111,10.804375429871627,10.812331199645996,13271000,0.0,0.0,-0.4638473589786418,-0.4649264690830086
2005-01-06 00:00:00-05:00,10.791110543179228,10.913104701514422,10.753982282165175,10.902496337890625,10038600,0.0,0.0,0.833910250988068,0.8304524295729717
2005-01-07 00:00:00-05:00,10.891885058633337,10.995314047105504,10.833540085989974,10.915753364562988,9732800,0.0,0.0,0.12159624971659344,0.12152238135157832
2005-01-10 00:00:00-05:00,10.891890238914852,11.013883410945699,10.875977690170611,10.976755142211914,10577000,0.0,0.0,0.558841663159626,0.557285936478579
2005-01-11 00:00:00-05:00,10.942273254854172,10.95818579603026,10.875972517457246,10.915753364562988,10594000,0.0,0.0,-0.5557359789719496,-0.5572859364785658
2005-01-12 00:00:00-05:00,10.91840494892452,10.93962167049264,10.833540085989974,10.915753364562988,10857200,0.0,0.0,0.0,0.0
2005-01-13 00:00:00-05:00,10.915758547260067,10.923714315790951,10.769897058066993,10.804373741149902,9431200,0.0,0.0,-1.0203567238397881,-1.0255980470035402
2005-01-14 00:00:00-05:00,10.80702764491566,10.902500934443411,10.80702764491566,10.865372657775879,8296400,0.0,0.0,0.5645761437671704,0.5629883859214412
2005-01-18 00:00:00-05:00,10.799070331058465,10.942279233210137,10.767245231318519,10.939627647399902,10045800,0.0,0.0,0.6834095061698742,0.6810848486811667
2005-01-19 00:00:00-05:00,10.897196398210408,10.990017086879384,10.89454481210685,10.899847984313965,8542600,0.0,0.0,-0.363629040842095,-0.36429177833058174
2005-01-20 00:00:00-05:00,10.878631665502605,11.016537403746765,10.7858099702406,10.960844993591309,13351600,0.0,0.0,0.5596133942888493,0.5580533758754326
2005-01-21 00:00:00-05:00,10.936974279630737,10.979406727367634,10.822936886649822,10.849456787109375,13431600,0.0,0.0,-1.0162374027464227,-1.0214363474451946
2005-01-24 00:00:00-05:00,10.860066042883265,10.921062628279667,10.80702522594352,10.862717628479004,13641800,0.0,0.0,0.12222585544914288,0.12215122045975402
2005-01-25 00:00:00-05:00,10.913109064613048,10.987365616329178,10.894544926684015,10.93697738647461,9709400,0.0,0.0,0.6836204395198164,0.6812943500578311
2005-01-26 00:00:00-05:00,10.91310690194468,11.104052427327549,10.91310690194468,11.053664207458496,15601000,0.0,0.0,1.066901913212237,1.0612506746630834
2005-01-27 00:00:00-05:00,11.053663926983473,11.13852882759349,11.01388306221716,11.07487964630127,11226400,0.0,0.0,0.1919312767657555,0.19174732402836778
