Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Return,LogReturn
2020-12-15 00:00:00-05:00,342.51254618440765,344.55419921875,341.1328186746745,344.55419921875,63865300,0.0,0.0,0.0,,
2020-12-16 00:00:00-05:00,344.76870424272397,346.0179303309694,343.88304508111514,345.0950012207031,58420500,0.0,0.0,0.0,0.15695701958629016,0.15683397079528624
2020-12-17 00:00:00-05:00,346.7450828970696,347.2298482690858,345.9153571320904,347.0247497558594,64119500,0.0,0.0,0.0,0.559193418719528,0.5576357365944753
2020-12-18 00:00:00-05:00,347.31496713442135,347.48348251320584,343.61682886083776,345.63909912109375,136542300,1.58,0.0,0.0,-0.39929446984414696,-0.40009377865247076
2020-12-21 00:00:00-05:00,341.6975863159967,354.3273835242469,338.94505395818203,344.4032897949219,96386700,0.0,0.0,0.0,-0.3575432667526135,-0.35818398036544413
2020-12-22 00:00:00-05:00,344.73099432258715,344.843337922766,342.6900093950238,343.8228454589844,47949000,0.0,0.0,0.0,-0.168536234448613,-0.16867841653490334
2020-12-23 00:00:00-05:00,344.79652407596075,346.0510751813986,343.8041175511873,344.1318054199219,46201400,0.0,0.0,0.0,0.08986021871963956,0.08981986859576165
2020-12-24 00:00:00-05:00,344.6092326171333,345.4986669509331,344.0194287959759,345.4705810546875,26457900,0.0,0.0,0.0,0.3890299047285106,0.38827514026766025
2020-12-28 00:00:00-05:00,348.0358739320498,348.8316791315338,347.4086126909099,348.4384765625,39000400,0.0,0.0,0.0,0.8590877691385002,0.8554186093891873
2020-12-29 00:00:00-05:00,349.9738078601955,350.151694696706,347.1838188305763,347.7736511230469,53680500,0.0,0.0,0.0,-0.1908013850858037,-0.19098364279895041
2020-12-30 00:00:00-05:00,348.59758528314285,349.3091327174616,347.87669493158097,348.2698974609375,49455300,0.0,0.0,0.0,0.14269233344392784,0.14259062467605602
2020-12-31 00:00:00-05:00,348.07329981131994,350.76966004136113,347.55838220794396,350.0393981933594,78520700,0.0,0.0,0.0,0.5080831692094057,0.5067967821128885
2021-01-04 00:00:00-05:00,351.3782264882775,351.50931305450376,341.5571340888975,345.27398681640625,110210800,0.0,0.0,0.0,-1.3613928607889902,-1.37074478804122
2021-01-05 00:00:00-05:00,344.6279883530067,348.7474151939953,344.58115947645473,347.6520080566406,66426200,0.0,0.0,0.0,0.6887345502512021,0.6863736080649642
2021-01-06 00:00:00-05:00,346.1353308484213,352.9417755588274,345.58295579138974,349.73046875,107997700,0.0,0.0,0.0,0.5978566627524717,0.5960765911341396
2021-01-07 00:00:00-05:00,352.11787065274973,355.6755510261936,351.93998377691605,354.92657470703125,68766800,0.0,0.0,0.0,1.4857458589762285,1.4748167744914897
2021-01-08 00:00:00-05:00,356.3215017877144,357.16410716326504,353.0540523710122,356.94879150390625,71677200,0.0,0.0,0.0,0.5697563780745929,0.5681394053855154
